cijena,kvadratura,broj_soba,sprat,namjesten,stanje,vrsta_grijanja,adresa,kvadratura_balkona,godina_izgradnje,vrsta_poda,blindirana_vrata,internet,kablovska_tv,klima,lift,novogradnja,tel_prikljucak,uknjizeno_zk,plin,podrum_tavan,video_nadzor,ostava_spajz,alarm,nedavno_adaptiran
159000.0,60.0,2.0,4,Namješten,Renoviran,Plin,Trg Oteškog bataljona 39,5.0,,,True,True,True,True,False,False,True,True,True,True,False,True,False,True
185000.0,47.0,1.5,3,Namješten,,Plin,Oslobodilaca Sarajeva 16,5.0,,Parket,False,True,True,False,False,False,False,True,True,True,False,True,False,False
183000.0,89.0,3.0,Visoko prizemlje,Namješten,,Plin,Omladinska 2,0.0,,,True,True,True,False,False,False,True,True,True,True,False,True,False,False
240000.0,141.0,5.0,5,Namješten,Renoviran,Plin,,25.0,2000-2009,Parket,True,True,True,False,False,False,True,True,True,True,False,False,False,True
199000.0,58.0,2.0,1,Namješten,,Centralno (Plin),Nikole Šopa,4.0,2020,,True,True,True,True,True,False,False,True,False,False,False,False,False,False
220000.0,56.0,3.0,1,Namješten,Dobro stanje,Centralno (Kotlovnica),,2.0,2010,Parket,True,True,False,False,True,False,False,True,False,False,False,False,False,False
175000.0,50.0,4.0,Prizemlje,Namješten,Parcijalno renoviran,Struja,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295000.0,71.0,3.0,Prizemlje,Namješten,Renoviran,Struja,Kovačeva,0.0,,Parket,True,True,True,True,False,False,True,True,False,False,False,False,False,False
220000.0,96.0,3.0,3,Namješten,Renoviran,Plin,Hifzi Bjelevca 164,0.0,,Parket,True,True,True,False,False,False,False,True,False,True,False,False,False,True
370000.0,55.0,2.0,Prizemlje,Namješten,Renoviran,Plin,Kranjčevićeva,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,True,True
299000.0,71.0,2.0,1,Namješten,Renoviran,Plin,Midhata Karića Mitketa,4.0,2010,Parket,True,True,True,True,True,False,True,True,True,False,True,False,True,True
190000.0,52.0,2.0,5,Namješten,Renoviran,Struja,Radnička,5.0,2000-2009,Parket,False,True,True,True,False,False,True,True,False,False,False,False,False,True
320000.0,80.0,4.0,6,Namješten,Renoviran,Centralno (gradsko),Adija Mulabegovića,5.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,False,False,True,False,True
474500.0,73.0,3.0,4,Namješten,,Plin,Muamera Omerbegovića,5.0,2020,Parket,True,True,True,True,True,True,True,True,True,False,True,False,True,False
94000.0,42.0,2.0,Prizemlje,Namješten,Renoviran,Struja,Derviša Numića,0.0,,Laminat,True,True,True,False,False,False,True,True,False,False,True,True,False,True
199000.0,56.0,2.0,3,Namješten,,Plin,Nikole Šopa,5.0,2020,Parket,True,True,True,False,True,True,True,True,True,False,False,False,False,False
260000.0,87.0,3.0,1,Namješten,Renoviran,Centralno (Plin),Tina Ujevića,8.0,1970-1979,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,True
250000.0,75.0,3.0,2,Namješten,Renoviran,Plin,,0.0,1980-1989,Parket,True,True,True,False,False,False,True,True,True,False,False,True,False,True
350000.0,74.0,3.0,10,Namješten,,Centralno (Kotlovnica),Dzemala Bijedica,5.0,,Parket,True,True,True,True,True,True,True,False,False,False,False,False,False,False
318000.0,59.0,3.0,3,Namješten,Renoviran,Plin,Skenderija,0.0,,Parket,True,True,True,True,False,False,True,True,True,False,False,True,False,True
110000.0,38.0,2.0,Prizemlje,Namješten,,Plin,Budakovići,0.0,,Laminat,True,True,True,False,False,False,True,True,False,False,False,False,False,False
105000.0,29.0,0.0,1,Namješten,,Centralno (gradsko),Prvomajska,0.0,1970-1979,Laminat,False,True,True,False,False,False,False,True,False,False,False,False,False,False
188000.0,58.0,2.0,2,Namješten,Renoviran,Struja,Avde Smajlovića,4.0,,Parket,False,False,False,False,False,False,True,True,False,False,False,False,False,True
295000.0,87.0,3.0,1,Namješten,Renoviran,Centralno (Plin),Cekalusa,4.0,,,False,False,False,False,False,False,False,True,True,True,False,False,False,True
235000.0,51.4,2.0,7,Namješten,Novogradnja,Centralno (Kotlovnica),Džemala Bijedića,3.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,False,False,False,False
225000.0,71.0,3.0,3,Namješten,Dobro stanje,Centralno (gradsko),,0.0,,,True,True,True,True,True,False,True,True,False,True,False,False,False,False
285000.0,68.0,3.0,Visoko prizemlje,Namješten,Renoviran,Centralno (Plin),Armaganuša,0.0,Prije 1950,Parket,True,True,True,True,False,False,True,False,False,False,False,False,True,True
189000.0,36.0,2.0,10,Namješten,Novogradnja,Centralno (Kotlovnica),Dzemala Bijedica 129 Nova Otoka,4.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198000.0,47.0,2.0,5,Namješten,Renoviran,Plin,Stupska 6,0.0,2010,Parket,True,True,True,True,True,False,True,True,True,False,False,True,False,False
149900.0,49.0,2.0,Prizemlje,Namješten,Renoviran,Centralno (Plin),Hakije Turajlica,0.0,1980-1989,Beton,True,True,True,True,False,False,True,True,True,False,False,True,False,True
213000.0,41.0,1.0,4,Namješten,Dobro stanje,Centralno (gradsko),,0.0,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False
348000.0,58.0,3.0,2,Namješten,Renoviran,Centralno (gradsko),Zagrebacka 15,6.0,,Parket,True,False,False,False,False,False,False,True,False,False,False,True,False,False
188700.0,74.0,3.0,Visoko prizemlje,Namješten,Za renoviranje,Plin,,0.0,1970-1979,Parket,True,False,False,False,False,False,False,True,False,False,False,True,False,False
145000.0,31.0,1.5,2,Namješten,Renoviran,Centralno (gradsko),Gradacacka,5.0,1970-1979,Parket,True,True,True,True,False,False,True,True,False,True,False,False,False,False
309000.0,64.0,3.0,Prizemlje,Namješten,Renoviran,Struja,,0.0,1960-1969,Laminat,True,False,True,False,False,False,True,False,False,False,False,True,False,True
179000.0,85.0,3.0,1,Namješten,,Plin,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168000.0,84.0,4.0,3,Namješten,,Plin,,3.0,2000-2009,Parket,True,False,True,False,False,False,False,True,True,True,False,True,False,False
277000.0,72.0,3.0,3,Namješten,,Centralno (Plin),Emerika Bluma,10.0,1980-1989,Laminat,True,True,True,False,False,False,True,True,True,False,False,False,False,False
200000.0,57.0,3.0,9,Namješten,Renoviran,Centralno (gradsko),Bajrama Zenunija,0.0,1970-1979,Parket,True,True,True,True,True,False,True,True,False,False,False,True,False,False
209000.0,38.0,2.0,3,Namješten,Renoviran,Centralno (gradsko),"Novi Grad, Sarajevo, Sarajevo",0.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,True,False,True,True
250000.0,55.0,2.0,13,Namješten,Renoviran,Centralno (gradsko),Bulevar Meše Selimovića,0.0,,Parket,True,True,True,True,True,False,True,True,False,False,False,False,False,True
136000.0,34.0,2.0,Visoko prizemlje,Namješten,Novogradnja,Centralno (gradsko),Pijačna 118c,0.0,2020,Laminat,True,True,True,False,True,True,False,True,False,False,True,False,True,False
335000.0,63.0,3.0,2,Namješten,,Centralno (Plin),Nahorevska,0.0,,Parket,True,True,True,False,True,True,True,True,True,False,False,False,False,False
165000.0,49.0,2.0,7,Namješten,,Ostalo,Zlatnih Ljiljana,0.0,,Ostalo,True,True,True,False,True,True,True,True,False,False,False,False,False,False
258000.0,77.0,3.0,6,Namješten,,Centralno (Plin),Stupska,0.0,2010,Parket,True,True,True,True,True,True,True,True,True,True,False,False,False,False
440000.0,83.0,3.0,20,Namješten,,Centralno (gradsko),Kolodvorska,0.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,False,False,False,False
380000.0,83.0,3.0,3,Namješten,,Centralno (gradsko),Muhameda Ef. Pandže,0.0,,Parket,True,True,True,True,True,False,True,True,False,True,False,False,True,False
300000.0,80.0,3.0,13,Namješten,,Centralno (gradsko),Behdzeta Mutevelića,0.0,,Parket,True,True,True,False,True,False,True,True,False,True,False,False,False,False
288500.0,78.0,3.0,6,Namješten,,Centralno (Plin),Nikole Šopa,0.0,2020,Parket,True,True,True,True,True,True,True,True,True,False,True,False,True,False
207000.0,65.0,2.0,5,Namješten,Renoviran,Centralno (Plin),Hifzi Bjelevca,0.0,2000-2009,Parket,True,True,True,True,True,True,True,True,True,False,True,False,False,True
430000.0,103.0,3.0,4,Namješten,,Centralno (Kotlovnica),Butmirska cesta,0.0,,Parket,True,True,True,True,True,True,True,True,False,False,False,True,True,False
371500.0,79.0,3.0,2,Namješten,,Centralno (Plin),Mjedenica,0.0,,Parket,True,True,True,True,False,False,True,True,False,False,False,False,False,False
350000.0,65.0,2.0,2,Namješten,Renoviran,Plin,Petrakijina,0.0,Prije 1950,Laminat,True,True,True,True,False,False,True,True,True,False,False,False,False,True
153000.0,58.0,2.0,3,Namješten,,Plin,Hifzi Bjelevca,0.0,2000-2009,Parket,False,True,True,False,False,False,True,True,True,True,False,False,False,False
103000.0,28.0,0.0,10,Namješten,Novogradnja,Centralno (Kotlovnica),Tibra Stup,4.0,2015,Parket,True,True,True,True,True,False,False,True,False,False,False,False,False,False
260000.0,99.0,4.0,3,Namješten,,Plin,Josanicka,5.0,2010,Parket,True,True,True,True,True,False,True,True,True,False,False,False,False,False
265000.0,69.45,4.0,3,Namješten,,Centralno (Plin),Stupska 1a,0.0,2015,Parket,True,True,True,False,True,False,True,True,False,False,False,True,False,False
332000.0,83.0,4.0,4,Namješten,Renoviran,Plin,Ferhadija,0.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,True
440000.0,83.0,3.0,20,Namješten,,Centralno (gradsko),,0.0,2020,Parket,True,True,True,False,True,True,True,True,False,False,True,False,True,False
329000.0,95.0,4.0,3,Namješten,Renoviran,Centralno (Plin),Zaima Šarca,0.0,1970-1979,Parket,True,True,True,False,False,False,True,True,False,False,False,True,False,False
233000.0,52.0,2.0,2,Namješten,Novogradnja,Centralno (Kotlovnica),,0.0,2015,,True,True,True,True,True,False,False,True,False,False,False,True,False,False
175000.0,52.0,2.0,1,Namješten,Renoviran,Plin,Senada Poturka Sencija,4.0,2010,Parket,True,True,True,False,False,True,True,True,True,True,True,False,True,True
265000.0,69.0,3.0,Prizemlje,Namješten,Renoviran,Centralno (Plin),Tepebašina,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,True,False,True
180000.0,41.0,1.5,Visoko prizemlje,Namješten,Parcijalno renoviran,Struja,,0.0,1970-1979,Parket,True,True,True,True,True,False,True,True,True,False,False,False,False,False
310000.0,80.0,3.0,13,Namješten,Renoviran,Centralno (gradsko),Behdžeta Mutevelića,4.0,,Parket,True,True,False,False,True,False,True,True,False,True,False,False,False,True
255000.0,52.0,2.0,Visoko prizemlje,Namješten,,Ostalo,,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
333000.0,73.0,3.0,3,Namješten,,Centralno (Plin),,0.0,2010,Parket,True,True,True,False,False,False,True,True,True,False,False,False,True,False
309500.0,80.0,4.0,6,Namješten,Renoviran,Centralno (gradsko),,0.0,1980-1989,Parket,True,True,True,False,True,False,True,True,False,True,False,True,False,False
234000.0,93.0,3.0,Visoko prizemlje,Namješten,Dobro stanje,Centralno (gradsko),Jahiela Fincija,0.0,,Parket,False,True,True,False,False,False,True,True,False,True,False,True,False,False
449000.0,110.0,3.0,4,Namješten,Renoviran,Plin,,8.0,2000-2009,Parket,True,True,True,True,False,False,True,True,True,False,True,True,True,False
265000.0,51.0,2.0,1,Namješten,Renoviran,Plin,Kalemova 32,5.0,,Laminat,True,True,True,True,False,False,True,True,True,True,False,True,False,True
433000.0,89.0,3.0,1,Namješten,Renoviran,Plin,Telali,0.0,,Laminat,False,True,True,True,False,False,True,True,True,False,False,True,False,True
350000.0,107.0,3.0,3,Namješten,,Centralno (gradsko),Barska,20.0,2015,Parket,True,True,True,True,True,True,True,True,False,False,True,False,True,False
225000.0,48.0,3.0,1,Namješten,Renoviran,Centralno (Plin),Talirevica,0.0,,,True,False,True,True,False,False,False,True,True,False,False,True,False,True
200000.0,77.0,3.0,2,Namješten,Renoviran,Centralno (Plin),Barska,4.0,1980-1989,Parket,True,True,True,False,False,False,True,True,True,True,False,False,False,True
440000.0,105.0,3.0,Prizemlje,Namješten,Renoviran,Plin,,0.0,,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,True
265000.0,55.0,2.0,1,Namješten,,Plin,Kalemova 32,3.0,1980-1989,Laminat,True,True,True,True,False,False,True,True,True,True,False,True,False,False
209000.0,53.0,2.0,2,Namješten,Dobro stanje,Ostalo,Behdžeta Mutevelića,0.0,1970-1979,Parket,True,True,True,False,False,False,False,False,True,False,False,False,False,False
149000.0,49.0,2.0,Visoko prizemlje,Namješten,,Centralno (Plin),Višnjik,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
285200.0,62.0,2.0,4,Namješten,,Centralno (gradsko),,0.0,2015,Parket,False,True,False,True,True,False,False,True,False,False,False,False,False,False
250000.0,77.0,3.0,3,Namješten,,Centralno (gradsko),Žrtava Fašizma,4.0,,,True,True,True,True,True,False,True,True,True,False,False,False,False,False
94000.0,27.0,0.0,Prizemlje,Namješten,Parcijalno renoviran,Struja,Visnjik 21,0.0,,Parket,True,False,False,False,False,False,True,True,False,True,False,True,False,False
375000.0,96.0,4.0,Visoko prizemlje,Namješten,Dobro stanje,Centralno (Plin),Dejzina Bikića,0.0,2000-2009,Parket,True,True,True,True,False,True,True,True,True,True,False,False,False,False
420000.0,75.0,3.0,2,Namješten,Renoviran,Centralno (gradsko),Hakije Kulenovića,0.0,1980-1989,Parket,True,True,True,True,True,False,True,True,False,True,False,False,False,True
270000.0,52.0,2.0,1,Namješten,Renoviran,Plin,Sarac Ismailova 11,0.0,2010,Parket,True,True,True,False,False,False,True,True,True,False,False,True,True,True
415000.0,67.0,3.0,1,Namješten,Renoviran,Struja,Tabasnica,0.0,,Laminat,True,True,True,True,False,True,False,True,True,False,False,False,True,True
275000.0,87.0,4.0,3,Namješten,Renoviran,Centralno (Plin),Muvekita,0.0,Prije 1950,Laminat,True,True,True,True,True,True,True,True,True,False,False,False,False,True
160000.0,52.0,3.0,1,Namješten,Renoviran,Struja,Ivanjska 37,7.0,1960-1969,Parket,True,True,True,False,False,False,True,True,False,True,False,False,False,True
242000.0,44.0,3.0,2,Namješten,Dobro stanje,Centralno (Plin),Splitska,40.0,1950-1959,Parket,False,True,True,True,False,False,True,True,False,False,False,False,False,False
750000.0,136.0,4.0,3,Namješten,Dobro stanje,Centralno (Plin),Ferhadija,4.0,Prije 1950,,True,True,True,False,False,False,True,True,True,True,False,False,False,False
240000.0,61.0,2.0,Prizemlje,Namješten,Renoviran,Centralno (Plin),Muhameda Hadžijahića,0.0,,Parket,True,True,True,False,False,False,True,True,False,True,False,False,True,True
380000.0,77.0,3.0,5,Namješten,Renoviran,Centralno (Plin),Koševo,0.0,Prije 1950,Parket,True,True,True,True,False,False,True,True,True,False,False,True,False,True
225000.0,55.0,2.0,5,Namješten,Renoviran,Centralno (gradsko),Kemala Kapetanovića,5.0,1980-1989,Laminat,True,True,True,True,True,False,True,True,False,True,True,True,False,True
215000.0,58.0,2.0,4,Namješten,Renoviran,Centralno (gradsko),Dr. Mustafe Pintola,5.0,2010,Parket,True,True,True,True,True,True,False,True,False,False,True,False,False,True
295000.0,71.0,3.0,Visoko prizemlje,Namješten,Dobro stanje,Centralno (Plin),Midhata Karića Mitketa,8.0,2010,,True,True,True,True,False,False,True,True,True,True,True,False,True,False
350000.0,75.0,4.0,5,Namješten,Renoviran,Centralno (gradsko),Generala Mehmeda Alagica 18,0.0,2020,Parket,True,True,True,True,True,True,True,True,False,False,False,False,False,True
177000.0,55.0,2.0,4,Namješten,Renoviran,Centralno (gradsko),Trg Zlatnih Ljiljana 28,5.0,1980-1989,Parket,True,True,True,True,False,False,True,True,True,True,False,False,False,True
275000.0,71.0,3.0,2,Namješten,Renoviran,Centralno (gradsko),Avde Jabučice,3.0,1970-1979,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,True
128000.0,34.0,0.0,4,Namješten,Dobro stanje,Centralno (gradsko),Dr. Silve Rizvanbegović,0.0,2010,Parket,True,True,True,False,True,False,True,False,False,False,False,True,False,False
275000.0,44.0,4.0,2,Namješten,Renoviran,Centralno (Plin),Splitska,0.0,1980-1989,Parket,True,True,True,True,False,False,True,True,True,True,False,True,False,True
240000.0,77.0,3.0,3,Namješten,,Centralno (gradsko),Žrtava Fašizma,3.0,1980-1989,Parket,True,True,False,True,True,False,False,True,False,False,False,False,False,False
695000.0,200.0,5.0,2,Namješten,,Centralno (Plin),Obala Kulina bana,0.0,Prije 1950,Parket,False,True,True,True,False,False,False,True,True,True,False,True,False,False
200000.0,72.0,3.0,1,Namješten,,Centralno (Kotlovnica),"Ravnogorska, Sarajevo",0.0,2015,Parket,True,True,True,False,True,True,True,True,False,False,False,False,False,False
259000.0,62.0,3.0,6,Namješten,,Struja,Grbavička,0.0,,Laminat,True,True,True,False,True,False,True,True,False,False,False,False,False,False
290000.0,83.0,3.0,3,Namješten,,Plin,,0.0,,Parket,False,True,True,False,False,False,True,True,True,False,False,False,False,False
200000.0,74.0,3.0,Prizemlje,Namješten,Dobro stanje,Plin,Olovska,0.0,,Laminat,False,True,False,False,False,False,False,True,True,True,False,False,False,False
190000.0,37.0,1.0,Prizemlje,Namješten,Renoviran,Centralno (gradsko),Patriotske lige,0.0,,,True,True,True,True,False,False,True,True,False,False,False,False,True,True
195000.0,70.0,3.0,2,Namješten,Dobro stanje,Centralno (Plin),Akifa Šeremeta,0.0,1980-1989,Parket,False,True,True,False,False,False,True,True,True,True,False,False,False,False
320000.0,64.0,3.0,4,Namješten,,Centralno (Plin),Jadranska,4.0,,Parket,True,True,True,False,False,False,True,True,True,False,False,False,False,False
